"Choice_Number","Information","Reward","Subject","Trial","Age"
1,0.748105322350941,0.75,"MA21",25,39
2,0.693141785023463,0.583333333333333,"MA21",25,39
3,0.750665761523321,0.555555555555556,"MA21",25,39
4,0.835387565290219,0.5,"MA21",25,39
5,0.850603690761047,0.714285714285714,"MA21",25,39
1,0.748322336414663,0.764705882352941,"MA21",26,39
2,1.07619165021033,0.888888888888889,"MA21",26,39
3,0.693083677628561,0.357142857142857,"MA21",26,39
4,0.69277700833871,0.75,"MA21",26,39
5,0.691746122238644,0.375,"MA21",26,39
6,0.99351151746772,0.529411764705882,"MA21",26,39
1,1.11871146408221,0.9,"MA21",27,39
2,0.693138126833364,0.8,"MA21",27,39
3,0.69274963101755,0.444444444444444,"MA21",27,39
4,0.836723520817181,0.555555555555556,"MA21",27,39
1,1.11997973759816,0.909090909090909,"MA21",28,39
2,0.741807828762855,0.722222222222222,"MA21",28,39
3,0.761132557889618,0.578947368421053,"MA21",28,39
4,0.782197517538419,0.6,"MA21",28,39
5,0.849942866817575,0.75,"MA21",28,39
1,0.748362684083901,0.736842105263158,"MA21",29,39
2,0.74847785132124,0.6,"MA21",29,39
3,0.69303042622899,0.538461538461538,"MA21",29,39
4,0.729223806260543,0.777777777777778,"MA21",29,39
5,0.852302563582322,0.777777777777778,"MA21",29,39
6,0.733431368422018,0.916666666666667,"MA21",29,39
7,0.572982074488749,0.777777777777778,"MA21",29,39
8,0.463080455858016,1,"MA21",29,39
1,0.748609959259772,0.75,"MA21",30,39
2,0.693145732174452,0.571428571428571,"MA21",30,39
3,0.753046872711525,0.636363636363636,"MA21",30,39
4,0.845446878896055,0.571428571428571,"MA21",30,39
5,0.858201174351168,0.777777777777778,"MA21",30,39
1,0.748856125154436,0.761904761904762,"MA21",31,39
2,1.07925622999983,0.833333333333333,"MA21",31,39
3,0.782906465130436,0.285714285714286,"MA21",31,39
4,0.73528078485818,0.8,"MA21",31,39
5,0.828362601581755,0.666666666666667,"MA21",31,39
6,0.688305783271906,0.923076923076923,"MA21",31,39
1,0.748754214664427,0.727272727272727,"MA21",32,39
2,1.07898452246658,0.769230769230769,"MA21",32,39
3,0.693147180559956,0.833333333333333,"MA21",32,39
4,0.691932228484467,0.5,"MA21",32,39
5,1.01237346813318,0.590909090909091,"MA21",32,39
1,1.12050611011532,0.785714285714286,"MA21",33,39
2,0.742436813833357,0.695652173913043,"MA21",33,39
3,0.783407508732252,0.333333333333333,"MA21",33,39
4,0.736158547455719,0.833333333333333,"MA21",33,39
5,0.832985722609439,0.714285714285714,"MA21",33,39
6,0.685252220440336,0.928571428571429,"MA21",33,39
1,0.748529774815182,0.666666666666667,"MA21",34,39
2,0.827960957893719,0.375,"MA21",34,39
3,0.959116017457325,0.733333333333333,"MA21",34,39
4,0.693129697742949,0.857142857142857,"MA21",34,39
5,0.691302291956713,0.545454545454545,"MA21",34,39
6,1.02410890811603,0.608695652173913,"MA21",34,39
1,0.861957833217286,0.352941176470588,"MA21",35,39
2,0.824354930701261,0.857142857142857,"MA21",35,39
3,0.837765997835731,0.75,"MA21",35,39
4,0.681471762241131,0.933333333333333,"MA21",35,39
1,1.12157786959284,0.75,"MA21",36,39
2,0.742186711496922,0.64,"MA21",36,39
3,0.725736729758985,0.666666666666667,"MA21",36,39
4,0.836900873098973,0.625,"MA21",36,39
5,0.861617541479919,0.8,"MA21",36,39
1,0.748547405456042,0.653846153846154,"MA21",37,39
2,0.749558304149592,0.64,"MA21",37,39
3,0.692987504233324,0.533333333333333,"MA21",37,39
4,0.838301772591846,0.8,"MA21",37,39
5,0.736995103996165,0.8,"MA21",37,39
6,0.727805287416048,1,"MA21",37,39
7,0.546048894262867,0.8,"MA21",37,39
8,0.425008608535295,0.9375,"MA21",37,39
1,0.748806056486532,0.666666666666667,"MA21",38,39
2,1.0820447710213,0.705882352941177,"MA21",38,39
3,0.693075711828314,0.875,"MA21",38,39
4,0.690530184865782,0.583333333333333,"MA21",38,39
5,1.03432786470883,0.615384615384615,"MA21",38,39
1,0.748677914308891,0.642857142857143,"MA21",39,39
2,0.749168683670371,0.62962962962963,"MA21",39,39
3,0.84022422468206,0.818181818181818,"MA21",39,39
4,0.866666055442488,0.692307692307692,"MA21",39,39
1,0.861758031454551,0.388888888888889,"MA21",40,39
2,0.734813585184156,0.655172413793103,"MA21",40,39
3,0.739002618309485,0.642857142857143,"MA21",40,39
4,0.692820667779165,0.5625,"MA21",40,39
5,0.754796979094915,0.818181818181818,"MA21",40,39
6,0.75315210742629,0.941176470588235,"MA21",40,39
7,0.720818747083182,0.818181818181818,"MA21",40,39
8,0.518745254506687,0.818181818181818,"MA21",40,39
9,0.388739316508796,1,"MA21",40,39
1,0.749215975772065,0.666666666666667,"MA21",41,39
2,0.749533308007629,0.620689655172414,"MA21",41,39
3,0.833125635506396,0.833333333333333,"MA21",41,39
4,0.737127852466775,0.833333333333333,"MA21",41,39
5,0.748315409196658,1,"MA21",41,39
6,0.601553874596041,0.588235294117647,"MA21",41,39
7,0.491385956601194,0.833333333333333,"MA21",41,39
8,0.354345753782914,0.944444444444444,"MA21",41,39
1,0.749493894206526,0.67741935483871,"MA21",42,39
2,0.693145586772394,0.611111111111111,"MA21",42,39
3,0.758306076006814,0.846153846153846,"MA21",42,39
4,0.864900361468776,0.947368421052632,"MA21",42,39
5,0.854883882311308,0.846153846153846,"MA21",42,39
6,0.464201013210805,0.846153846153846,"MA21",42,39
7,0.321814631788695,1,"MA21",42,39
1,0.749780350643107,0.6875,"MA21",43,39
2,1.08405309464676,0.722222222222222,"MA21",43,39
3,0.784539614357242,0.368421052631579,"MA21",43,39
4,0.738091258180377,0.875,"MA21",43,39
5,0.842607703405448,0.777777777777778,"MA21",43,39
6,0.677003885831581,0.95,"MA21",43,39
1,1.12140442274505,0.684210526315789,"MA21",44,39
2,0.743689558905066,0.666666666666667,"MA21",44,39
3,0.762431155583421,0.6,"MA21",44,39
4,0.792367217749701,0.714285714285714,"MA21",44,39
5,0.871142498546951,0.833333333333333,"MA21",44,39
1,0.749929392415564,0.676470588235294,"MA21",45,39
2,1.08371388882268,0.65,"MA21",45,39
3,0.692983379967973,0.888888888888889,"MA21",45,39
4,0.689615215415847,0.615384615384615,"MA21",45,39
5,1.04297802091111,0.612903225806452,"MA21",45,39
1,0.861330774934684,0.4,"MA21",46,39
2,0.735792568702968,0.657142857142857,"MA21",46,39
3,0.693144775503388,0.631578947368421,"MA21",46,39
4,0.777215765956002,0.857142857142857,"MA21",46,39
5,0.775508216473971,0.857142857142857,"MA21",46,39
6,0.850787863028848,1,"MA21",46,39
7,0.437356799197576,0.857142857142857,"MA21",46,39
8,0.291084325992905,0.952380952380952,"MA21",46,39
1,0.750089833010591,0.666666666666667,"MA21",47,39
2,1.08581383131801,0.666666666666667,"MA21",47,39
3,0.69285133846667,0.9,"MA21",47,39
4,0.688557822753889,0.642857142857143,"MA21",47,39
5,1.05007711866583,0.625,"MA21",47,39
1,0.749950822284282,0.648648648648649,"MA21",48,39
2,0.749027003619927,0.636363636363636,"MA21",48,39
3,0.69265513113602,0.65,"MA21",48,39
4,0.855568068829733,0.866666666666667,"MA21",48,39
5,0.737639148119777,0.866666666666667,"MA21",48,39
6,0.682125416382078,1,"MA21",48,39
7,0.410971940457277,0.866666666666667,"MA21",48,39
8,0.262067697194225,0.954545454545455,"MA21",48,39
1,1.12394831895787,0.681818181818182,"MA21",49,39
2,0.692886948020421,0.909090909090909,"MA21",49,39
3,0.692477874027838,0.333333333333333,"MA21",49,39
4,0.843459714020413,0.714285714285714,"MA21",49,39
5,0.667772381519225,1,"MA21",49,39
1,0.860498673961998,0.380952380952381,"MA21",50,39
2,0.736116001876667,0.657894736842105,"MA21",50,39
3,0.737417004627715,0.617647058823529,"MA21",50,39
4,0.692245377991994,0.666666666666667,"MA21",50,39
5,0.780364274858158,0.875,"MA21",50,39
6,0.736691460092878,0.875,"MA21",50,39
7,0.670396804273409,1,"MA21",50,39
8,0.385129215785909,0.875,"MA21",50,39
9,0.234665779921672,0.956521739130435,"MA21",50,39
1,1.12500022206958,0.695652173913043,"MA21",51,39
2,0.744875389035097,0.666666666666667,"MA21",51,39
3,0.693114445934287,0.681818181818182,"MA21",51,39
4,0.733044615081512,0.733333333333333,"MA21",51,39
5,0.864900361468777,0.6,"MA21",51,39
6,0.854883882311307,0.846153846153846,"MA21",51,39
1,1.12473137900735,0.666666666666667,"MA21",52,39
2,0.692977538678443,0.833333333333333,"MA21",52,39
3,0.689889844627931,0.666666666666667,"MA21",52,39
4,0.871142498546954,0.611111111111111,"MA21",52,39
1,0.859823453266433,0.363636363636364,"MA21",53,39
2,0.736551492810644,0.675,"MA21",53,39
3,0.96948069911318,0.68,"MA21",53,39
4,0.69266570920076,0.846153846153846,"MA21",53,39
5,0.686021437311868,0.6875,"MA21",53,39
6,1.05986902932016,0.621621621621622,"MA21",53,39
1,1.1283151769663,0.692307692307692,"MA21",54,39
2,0.692756226814467,0.857142857142857,"MA21",54,39
3,0.688267763188147,0.705882352941177,"MA21",54,39
4,0.878343022808589,0.631578947368421,"MA21",54,39
1,0.750286474969285,0.658536585365854,"MA21",55,39
2,0.748920395695138,0.641025641025641,"MA21",55,39
3,0.843812990879818,0.882352941176471,"MA21",55,39
4,0.742863000708125,0.882352941176471,"MA21",55,39
5,0.738215943535904,1,"MA21",55,39
6,0.518506414827502,0.652173913043478,"MA21",55,39
7,0.359884477617857,0.882352941176471,"MA21",55,39
8,0.208775951578264,0.958333333333333,"MA21",55,39
1,1.12988150077999,0.703703703703704,"MA21",56,39
2,0.745470901573212,0.666666666666667,"MA21",56,39
3,0.894928834027751,0.888888888888889,"MA21",56,39
4,0.692627981028377,0.347826086956522,"MA21",56,39
5,0.691175930667469,0.888888888888889,"MA21",56,39
6,0.861617541479917,0.8,"MA21",56,39
7,0.631162256169967,0.96,"MA21",56,39
1,0.750468532326698,0.651162790697674,"MA21",57,39
2,0.827973434774808,0.375,"MA21",57,39
3,0.973435320874566,0.678571428571429,"MA21",57,39
4,0.692187069746004,0.866666666666667,"MA21",57,39
5,0.691302291956713,0.375,"MA21",57,39
6,0.746146220810369,0.75,"MA21",57,39
7,0.656890053829058,1,"MA21",57,39
1,0.75035108814286,0.636363636363636,"MA21",58,39
2,1.09795734653654,0.689655172413793,"MA21",58,39
3,0.692433873710928,0.411764705882353,"MA21",58,39
4,0.682937584718943,0.8125,"MA21",58,39
5,0.659784898864806,0.722222222222222,"MA21",58,39
6,0.960526836728576,0.625,"MA21",58,39
1,0.750193654285481,0.622222222222222,"MA21",59,39
2,1.10033213301976,0.7,"MA21",59,39
3,0.69217019424659,0.823529411764706,"MA21",59,39
4,0.690530184865779,0.388888888888889,"MA21",59,39
5,0.747585412057273,0.777777777777778,"MA21",59,39
6,0.644610073180032,1,"MA21",59,39
1,1.13443947690053,0.709677419354839,"MA21",60,39
2,0.692739412487734,0.777777777777778,"MA21",60,39
3,0.691175930667467,0.421052631578947,"MA21",60,39
4,0.861617541479918,0.8,"MA21",60,39
5,0.631162256169967,1,"MA21",60,39
1,1.13599901295824,0.71875,"MA21",61,39
2,0.692861345179354,0.736842105263158,"MA21",61,39
3,0.690575010210023,0.45,"MA21",61,39
4,0.866666055442495,0.818181818181818,"MA21",61,39
5,0.616750691506676,1,"MA21",61,39
1,0.749798524303715,0.608695652173913,"MA21",62,39
2,0.748438779181498,0.634146341463415,"MA21",62,39
3,0.692356603156302,0.666666666666667,"MA21",62,39
4,0.865772745891759,0.888888888888889,"MA21",62,39
5,0.733784935640744,0.842105263157895,"MA21",62,39
6,0.64520286943364,0.961538461538462,"MA21",62,39
7,0.335273353775881,0.888888888888889,"MA21",62,39
8,0.184296732195076,1,"MA21",62,39
1,0.750120086033615,0.617021276595745,"MA21",63,39
2,0.693104094858303,0.68,"MA21",63,39
3,0.759673472750917,0.75,"MA21",63,39
4,0.869399372261612,0.619047619047619,"MA21",63,39
5,0.850787863028846,0.857142857142857,"MA21",63,39
1,0.750410135723611,0.625,"MA21",64,39
2,1.10612048850903,0.727272727272727,"MA21",64,39
3,0.692820885207441,0.7,"MA21",64,39
4,0.687359271487948,0.476190476190476,"MA21",64,39
5,0.748315409196657,0.833333333333333,"MA21",64,39
6,0.601553874596041,1,"MA21",64,39
1,0.750267282755697,0.612244897959184,"MA21",65,39
2,1.10819882495864,0.735294117647059,"MA21",65,39
3,0.692962659173873,0.5,"MA21",65,39
4,0.681197159666469,0.666666666666667,"MA21",65,39
5,0.654592719734192,0.736842105263158,"MA21",65,39
6,0.946003436203256,0.627906976744186,"MA21",65,39
1,1.14061894086267,0.742857142857143,"MA21",66,39
2,0.692960379579995,0.681818181818182,"MA21",66,39
3,0.689120606532927,0.478260869565217,"MA21",66,39
4,0.875034981928999,0.846153846153846,"MA21",66,39
5,0.585726478431106,1,"MA21",66,39
1,1.14233969421856,0.75,"MA21",67,39
2,0.873947742915699,0.636363636363636,"MA21",67,39
3,0.786957055579045,0.36,"MA21",67,39
4,0.781794543290102,0.9,"MA21",67,39
5,0.85221918920337,0.818181818181818,"MA21",67,39
6,0.666185901038963,0.962962962962963,"MA21",67,39
1,0.749820772219524,0.6,"MA21",68,39
2,0.693119378397508,0.653846153846154,"MA21",68,39
3,0.76105030566043,0.764705882352941,"MA21",68,39
4,0.873711096781244,0.622222222222222,"MA21",68,39
5,0.845609963617187,0.866666666666667,"MA21",68,39
1,1.1418144727665,0.72972972972973,"MA21",69,39
2,0.746086384329238,0.607843137254902,"MA21",69,39
3,0.763886578539251,0.630434782608696,"MA21",69,39
4,0.821692549977588,0.894736842105263,"MA21",69,39
5,0.744369685559366,0.894736842105263,"MA21",69,39
6,0.730766662974179,1,"MA21",69,39
7,0.483786145770106,0.62962962962963,"MA21",69,39
8,0.311316297637173,0.85,"MA21",69,39
9,0.161130513145376,0.964285714285714,"MA21",69,39
1,0.750444991465454,0.615384615384615,"MA21",70,39
2,0.749163808814473,0.777777777777778,"MA21",70,39
3,0.692114831763682,0.642857142857143,"MA21",70,39
4,0.88382461685683,0.857142857142857,"MA21",70,39
5,0.885874026662651,0.96551724137931,"MA21",70,39
6,0.606977123224145,0.9,"MA21",70,39
7,0.139185009388216,0.9,"MA21",70,39
8,0.102286668488936,1,"MA21",70,39
1,0.750775298208211,0.622641509433962,"MA21",71,39
2,0.748657922524457,0.617021276595745,"MA21",71,39
3,0.691980958207163,0.655172413793103,"MA21",71,39
4,0.875572066191823,0.904761904761905,"MA21",71,39
5,0.727075226354255,0.904761904761905,"MA21",71,39
6,0.604255828700365,1,"MA21",71,39
7,0.265392315874571,0.863636363636364,"MA21",71,39
8,0.118373926956044,0.966666666666667,"MA21",71,39
1,0.751109983453937,0.62962962962963,"MA21",72,39
2,1.11229676251886,0.710526315789474,"MA21",72,39
3,0.897486128386795,0.909090909090909,"MA21",72,39
4,0.692278864461683,0.384615384615385,"MA21",72,39
5,0.85690092768919,0.833333333333333,"MA21",72,39
6,0.65992853600757,0.967741935483871,"MA21",72,39
1,0.750968473718321,0.618181818181818,"MA21",73,39
2,0.748142642087118,0.736842105263158,"MA21",73,39
3,0.691838374580355,0.666666666666667,"MA21",73,39
4,0.890543056425699,0.869565217391304,"MA21",73,39
5,0.883552964417076,0.96875,"MA21",73,39
6,0.563396013963832,0.909090909090909,"MA21",73,39
7,0.0986171526527163,0.909090909090909,"MA21",73,39
8,0.07506940747609,1,"MA21",73,39
1,0.751307640558621,0.625,"MA21",74,39
2,1.11192148565881,0.692307692307692,"MA21",74,39
3,0.898829818288265,0.916666666666667,"MA21",74,39
4,0.692067439432304,0.407407407407407,"MA21",74,39
5,0.861459098909434,0.846153846153846,"MA21",74,39
6,0.653166200759121,0.96969696969697,"MA21",74,39
1,0.751161455815762,0.614035087719298,"MA21",75,39
2,1.11153322326227,0.675,"MA21",75,39
3,0.90021020359417,0.923076923076923,"MA21",75,39
4,0.691831066967303,0.428571428571429,"MA21",75,39
5,0.865872272519928,0.857142857142857,"MA21",75,39
6,0.645942207728172,0.970588235294118,"MA21",75,39
1,0.859278204500159,0.448275862068966,"MA21",76,39
2,0.737528827263167,0.603448275862069,"MA21",76,39
3,0.693018373385322,0.67741935483871,"MA21",76,39
4,0.800471815755622,0.7,"MA21",76,39
5,0.885232878473462,0.604166666666667,"MA21",76,39
6,0.67039680427341,0.875,"MA21",76,39
1,0.85904114793135,0.433333333333333,"MA21",77,39
2,0.83799809802888,0.928571428571429,"MA21",77,39
3,0.870124290030761,0.866666666666667,"MA21",77,39
4,0.638297649235334,0.971428571428571,"MA21",77,39
1,0.751156543936725,0.610169491525424,"MA21",78,39
2,0.748507647078884,0.612244897959184,"MA21",78,39
3,0.691687051369219,0.65625,"MA21",78,39
4,0.744266354905276,0.875,"MA21",78,39
5,0.758283636495706,0.972222222222222,"MA21",78,39
6,0.776311553866535,0.91304347826087,"MA21",78,39
7,0.222096471241852,0.91304347826087,"MA21",78,39
8,0.0798406587499858,1,"MA21",78,39
1,0.751499393369105,0.616666666666667,"MA21",79,39
2,0.693058298081712,0.666666666666667,"MA21",79,39
3,0.763815885464638,0.714285714285714,"MA21",79,39
4,0.881729499268457,0.6,"MA21",79,39
5,0.832420867286407,0.882352941176471,"MA21",79,39
1,0.751805132436177,0.622950819672131,"MA21",80,39
2,0.830025761079434,0.451612903225806,"MA21",80,39
3,0.987378026027459,0.658536585365854,"MA21",80,39
4,0.692961246233582,0.652173913043478,"MA21",80,39
5,0.684546651432862,0.5,"MA21",80,39
6,0.745869080452748,0.857142857142857,"MA21",80,39
7,0.569401743455901,1,"MA21",80,39
1,0.751655333015723,0.612903225806452,"MA21",81,39
2,0.952051143851167,0.933333333333333,"MA21",81,39
3,1.02770624938652,0.666666666666667,"MA21",81,39
4,0.693064260080419,0.52,"MA21",81,39
5,0.755023443057897,0.866666666666667,"MA21",81,39
6,0.638297649235334,1,"MA21",81,39
1,0.751501179602318,0.603174603174603,"MA21",82,39
2,1.11512125597342,0.674418604651163,"MA21",82,39
3,0.693126392340462,0.538461538461538,"MA21",82,39
4,0.756016228652695,0.875,"MA21",82,39
5,0.630271216310586,1,"MA21",82,39
1,1.14402190530418,0.681818181818182,"MA21",83,39
2,1.06718760166873,0.875,"MA21",83,39
3,0.691282789272188,0.4375,"MA21",83,39
4,0.874203074093795,0.875,"MA21",83,39
5,0.630271216310586,0.972972972972973,"MA21",83,39
1,0.751184669314396,0.59375,"MA21",84,39
2,1.11696834805123,0.666666666666667,"MA21",84,39
3,0.693147180559955,0.625,"MA21",84,39
4,0.679328482435665,0.555555555555556,"MA21",84,39
5,0.738215943535902,0.882352941176471,"MA21",84,39
6,0.518506414827502,1,"MA21",84,39
1,1.14562241974465,0.673913043478261,"MA21",85,39
2,0.693135223836352,0.571428571428571,"MA21",85,39
3,0.685215487259336,0.6,"MA21",85,39
4,0.666498129777122,0.75,"MA21",85,39
5,0.832420867286408,0.607843137254902,"MA21",85,39
1,0.747045738902553,0,"MA22",1,42
2,0.966623806127308,0,"MA22",1,42
3,0.753461128985284,0,"MA22",1,42
4,0.832348041317132,0,"MA22",1,42
5,0.865232896977428,0,"MA22",1,42
6,1.31360465130937,0,"MA22",1,42
7,0.804492660671234,0,"MA22",1,42
8,1.01942813078237,0,"MA22",1,42
9,0,0,"MA22",1,42
10,0.952709393850296,0,"MA22",1,42
11,-0.000000000000000888178419700125,0,"MA22",1,42
12,0.00000000000000444089209850063,0,"MA22",1,42
13,-0.0000000000000035527136788005,0,"MA22",1,42
14,0,0,"MA22",1,42
15,1.15750380649631,0,"MA22",1,42
16,0.693147180559944,0,"MA22",1,42
17,-0.000000000000000888178419700125,0,"MA22",1,42
18,0.693147180559946,0,"MA22",1,42
19,0,0,"MA22",1,42
20,0,0,"MA22",1,42
21,0.693147180559944,0,"MA22",1,42
22,0.693147180559945,0,"MA22",1,42
23,0.693147180559945,0,"MA22",1,42
1,1.39684991001247,1,"MA22",2,42
2,1.36475813049867,0,"MA22",2,42
3,1.18755301191248,0,"MA22",2,42
4,0.693147180559937,0,"MA22",2,42
5,0.693147180559955,0,"MA22",2,42
6,0.952709393850287,0,"MA22",2,42
7,0.693147180559945,0,"MA22",2,42
8,0.693147180559945,0,"MA22",2,42
1,1.11349653123689,0,"MA22",3,42
2,1.66220886064892,0,"MA22",3,42
3,1.1190888426603,0,"MA22",3,42
4,0.846321256544078,0,"MA22",3,42
5,1.45018897398857,0,"MA22",3,42
6,0.978161093038308,0.5,"MA22",3,42
7,1.33680496524428,0.5,"MA22",3,42
8,0.693094562596206,1,"MA22",3,42
9,0.692942392223811,0,"MA22",3,42
10,0.692370971846895,1,"MA22",3,42
11,0.690349910819038,1,"MA22",3,42
1,1.11454756382913,1,"MA22",4,42
2,1.33549631854892,0,"MA22",4,42
3,1.29991375373865,0,"MA22",4,42
4,0.693147180559948,0,"MA22",4,42
5,0.693147180559943,0,"MA22",4,42
6,0.693147180559945,0,"MA22",4,42
7,0.693147180559944,0,"MA22",4,42
8,0.693147180559945,0,"MA22",4,42
9,0.693147180559945,0.333333333333333,"MA22",4,42
1,1.11369847421785,0.5,"MA22",5,42
2,0.983395516118678,0.5,"MA22",5,42
3,1.25373279882582,0.666666666666667,"MA22",5,42
4,0.945596683108159,0,"MA22",5,42
5,1.43294036894382,0,"MA22",5,42
6,1.15051271790124,0.333333333333333,"MA22",5,42
7,0.916290731874172,0.666666666666667,"MA22",5,42
8,0.693147180559937,1,"MA22",5,42
9,0.693147180559956,0,"MA22",5,42
10,0.731793017710767,0,"MA22",5,42
11,0.693147180559946,0,"MA22",5,42
12,0.794617602558291,0,"MA22",5,42
1,0.956095094043127,0.4,"MA22",6,42
2,1.30659215834639,0.5,"MA22",6,42
3,1.58991041068845,0.333333333333333,"MA22",6,42
4,1.193939866749,0.25,"MA22",6,42
5,1.06068236473592,0.333333333333333,"MA22",6,42
6,0.998962855938824,0,"MA22",6,42
7,0.930116564303637,0.75,"MA22",6,42
8,0.693140099399927,0.666666666666667,"MA22",6,42
9,0.693119139504994,1,"MA22",6,42
10,0.693037237430778,0.333333333333333,"MA22",6,42
11,0.733920384858741,0.5,"MA22",6,42
1,1.11549512778105,0.8,"MA22",7,42
